Shooter,Goalie,Shooter_Year,Goalie_Year
Bo Horvat,Daniil Tarasov,2021,2021
Kirill Marchenko,Ilya Sorokin,2022,2021
Noah Dobson,Jet Greaves,2021,2021
Joel Armia,Matt Tomkins,2021,2023
Nick Paul,Cayden Primeau,2021,2021
Michael Eyssimont,Cayden Primeau,2021,2021
Joel Armia,Matt Tomkins,2021,2023
Steven Stamkos,Cayden Primeau,2021,2021
Nick Paul,Cayden Primeau,2021,2021
Brandon Hagel,Cayden Primeau,2021,2021
Nikita Kucherov,Cayden Primeau,2021,2021
Juraj Slafkovský,Matt Tomkins,2022,2023
Cole Caufield,Matt Tomkins,2021,2023
Nick Cousins,Joonas Korpisalo,2021,2021
Dmitry Kulikov,Joonas Korpisalo,2021,2021
Anton Lundell,Joonas Korpisalo,2021,2021
Sam Bennett,Joonas Korpisalo,2021,2021
Sam Reinhart,Anton Forsberg,2021,2021
Matthew Tkachuk,Anton Forsberg,2021,2021
Ryan Shea,Charlie Lindgren,2023,2021
Pierre-Olivier Joseph,Charlie Lindgren,2021,2021
Michael Bunting,Charlie Lindgren,2021,2021
Alex Ovechkin,Alex Nedeljkovic,2021,2021
Artturi Lehkonen,Filip Gustavsson,2021,2021
Vinni Lettieri,Justus Annunen,2021,2021
Jonathan Drouin,Filip Gustavsson,2021,2021
Jonathan Drouin,Filip Gustavsson,2021,2021
Declan Chisholm,Justus Annunen,2021,2021
Nathan MacKinnon,Filip Gustavsson,2021,2021
Roman Josi,Jordan Binnington,2021,2021
Brandon Saad,Juuse Saros,2021,2021
Filip Forsberg,Jordan Binnington,2021,2021
Anthony Beauvillier,Jordan Binnington,2021,2021
Michael McCarron,Jordan Binnington,2021,2021
Jake Neighbours,Juuse Saros,2021,2021
Jordan Kyrou,Juuse Saros,2021,2021
MacKenzie Weegar,Connor Hellebuyck,2021,2021
Gabriel Vilardi,Dustin Wolf,2021,2021
Nikolaj Ehlers,Dustin Wolf,2021,2021
Daniil Miromanov,Connor Hellebuyck,2021,2021
Tyler Toffoli,Dustin Wolf,2021,2021
Gabriel Vilardi,Dustin Wolf,2021,2021
Adrian Kempe,Mackenzie Blackwood,2021,2021
Akil Thomas,Mackenzie Blackwood,2023,2021
Klim Kostin,David Rittich,2021,2021
Tage Thompson,Ivan Fedotov,2021,2023
Noah Cates,Ukko-Pekka Luukkonen,2021,2021
Rasmus Dahlin,Ivan Fedotov,2021,2023
Jack Quinn,Ivan Fedotov,2021,2023
Owen Tippett,Ukko-Pekka Luukkonen,2021,2021
Jack Quinn,Ivan Fedotov,2021,2023
Alex Ovechkin,Pyotr Kochetkov,2021,2021
Alex Ovechkin,Pyotr Kochetkov,2021,2021
Jake Guentzel,Darcy Kuemper,2021,2021
Martin Necas,Darcy Kuemper,2021,2021
Sebastian Aho,Darcy Kuemper,2021,2021
Will Cuylle,Alex Lyon,2022,2021
Andrew Copp,Jonathan Quick,2021,2021
Barclay Goodrow,Alex Lyon,2021,2021
J.T. Compher,Jonathan Quick,2021,2021
Dylan Larkin,Jonathan Quick,2021,2021
Barclay Goodrow,Alex Lyon,2021,2021
Chris Kreider,Alex Lyon,2021,2021
Corey Perry,Alexandar Georgiev,2021,2021
Jonathan Drouin,Stuart Skinner,2021,2021
Ross Colton,Stuart Skinner,2021,2021
Connor McDavid,Alexandar Georgiev,2021,2021
Mattias Ekholm,Alexandar Georgiev,2021,2021
Evander Kane,Alexandar Georgiev,2021,2021
Connor McDavid,Alexandar Georgiev,2021,2021
Evander Kane,Alexandar Georgiev,2021,2021
Shane Wright,Lukas Dostal,2022,2021
Shane Wright,Lukas Dostal,2022,2021
Matty Beniers,Lukas Dostal,2021,2021
Leo Carlsson,Philipp Grubauer,2023,2021
Alexander Kerfoot,Logan Thompson,2021,2021
Jack Eichel,Karel Vejmelka,2021,2021
William Karlsson,Karel Vejmelka,2021,2021
Anthony Mantha,Karel Vejmelka,2021,2021
Chandler Stephenson,Karel Vejmelka,2021,2021
Josh Doan,Logan Thompson,2023,2021
Nick Bjugstad,Logan Thompson,2021,2021
Michael Carcone,Logan Thompson,2021,2021
Michael Carcone,Logan Thompson,2021,2021
Joshua Brown,Logan Thompson,2021,2021
Sidney Crosby,Andrei Vasilevskiy,2021,2021
Evgeni Malkin,Andrei Vasilevskiy,2021,2021
Steven Stamkos,Alex Nedeljkovic,2021,2021
Kris Letang,Andrei Vasilevskiy,2021,2021
Evgeni Malkin,Andrei Vasilevskiy,2021,2021
Nick Paul,Alex Nedeljkovic,2021,2021
Anthony Duclair,Alex Nedeljkovic,2021,2021
Steven Stamkos,Alex Nedeljkovic,2021,2021
Michael Bunting,Andrei Vasilevskiy,2021,2021
Matthew Tkachuk,Linus Ullmark,2021,2021
Charlie McAvoy,Sergei Bobrovsky,2021,2021
Charlie Coyle,Sergei Bobrovsky,2021,2021
Aleksander Barkov,Linus Ullmark,2021,2021
Jesper Boqvist,Sergei Bobrovsky,2021,2021
Vladislav Namestnikov,Marc-Andre Fleury,2021,2021
Kirill Kaprizov,Connor Hellebuyck,2021,2021
Kyle Connor,Marc-Andre Fleury,2021,2021
Kirill Kaprizov,Connor Hellebuyck,2021,2021
Alex Iafallo,Marc-Andre Fleury,2021,2021
Morgan Barron,Marc-Andre Fleury,2021,2021
Connor Bedard,Scott Wedgewood,2023,2021
Andreas Athanasiou,Scott Wedgewood,2021,2021
Seth Jones,Scott Wedgewood,2021,2021
Roope Hintz,Petr Mrazek,2021,2021
Jamie Benn,Petr Mrazek,2021,2021
William Eklund,Joel Hofer,2021,2021
William Eklund,Joel Hofer,2021,2021
Jordan Kyrou,Devin Cooley,2021,2023
Brayden Schenn,Devin Cooley,2021,2023
William Eklund,Joel Hofer,2021,2021
Erik Gudbranson,Samuel Ersson,2021,2022
Damon Severson,Samuel Ersson,2021,2022
Damon Severson,Samuel Ersson,2021,2022
Olle Lycksell,Jet Greaves,2022,2021
Nick Blankenburg,Samuel Ersson,2021,2022
Zach Werenski,Samuel Ersson,2021,2022
Zach Werenski,Samuel Ersson,2021,2022
Adam Ginning,Jet Greaves,2022,2021
Max Domi,Samuel Montembeault,2021,2021
Auston Matthews,Samuel Montembeault,2021,2021
Matthew Knies,Samuel Montembeault,2022,2021
Bobby McMann,Samuel Montembeault,2022,2021
Nick Suzuki,Ilya Samsonov,2021,2021
Cole Caufield,Ilya Samsonov,2021,2021
Erik Haula,Anton Forsberg,2021,2021
Ondrej Palat,Anton Forsberg,2021,2021
Brendan Smith,Anton Forsberg,2021,2021
Jake Sanderson,Jake Allen,2022,2021
Nico Hischier,Joonas Korpisalo,2021,2021
Claude Giroux,Jake Allen,2021,2021
Brady Tkachuk,Jake Allen,2021,2021
Noah Dobson,Kevin Lankinen,2021,2021
Leon Draisaitl,Jacob Markstrom,2021,2021
Connor Brown,Jacob Markstrom,2021,2021
Yegor Sharangovich,Calvin Pickard,2021,2021
Nazem Kadri,Calvin Pickard,2021,2021
Evan Bouchard,Jacob Markstrom,2021,2021
Adrian Kempe,Casey DeSmith,2021,2021
Drew Doughty,Casey DeSmith,2021,2021
Brock Boeser,Cam Talbot,2021,2021
Alex Laferriere,Casey DeSmith,2023,2021
Kevin Fiala,Casey DeSmith,2021,2021
Dakota Joshua,Cam Talbot,2021,2021
Trevor Moore,Casey DeSmith,2021,2021
Teddy Blueger,Cam Talbot,2021,2021
Adrian Kempe,Casey DeSmith,2021,2021
Lucas Raymond,Ukko-Pekka Luukkonen,2021,2021
Patrick Kane,Ukko-Pekka Luukkonen,2021,2021
Dylan Larkin,Ukko-Pekka Luukkonen,2021,2021
Tage Thompson,Alex Lyon,2021,2021
Kirill Kaprizov,Arvid Soderblom,2021,2021
Marco Rossi,Arvid Soderblom,2021,2021
Frederick Gaudreau,Arvid Soderblom,2021,2021
Kirill Kaprizov,Arvid Soderblom,2021,2021
Andrei Svechnikov,Malcolm Subban,2021,2021
Sebastian Aho,Malcolm Subban,2021,2021
Teuvo Teravainen,Malcolm Subban,2021,2021
Lawson Crouse,Mackenzie Blackwood,2021,2021
Henry Thrun,Connor Ingram,2022,2021
Liam O'Brien,Mackenzie Blackwood,2021,2021
Luke Kunin,Connor Ingram,2021,2021
Dylan Guenther,Mackenzie Blackwood,2022,2021
Clayton Keller,Mackenzie Blackwood,2021,2021
Max Pacioretty,Joonas Korpisalo,2021,2021
Mark Kastelic,Charlie Lindgren,2021,2021
Aliaksei Protas,Joonas Korpisalo,2021,2021
Ridly Greig,Charlie Lindgren,2022,2021
Jake Sanderson,Charlie Lindgren,2022,2021
Jack Hughes,Juuse Saros,2021,2021
Roman Josi,Kaapo Kahkonen,2021,2021
Chris Tierney,Juuse Saros,2021,2021
Luke Evangelista,Jake Allen,2022,2021
Ryan O'Reilly,Jake Allen,2021,2021
Cole Caufield,Igor Shesterkin,2021,2021
Mika Zibanejad,Cayden Primeau,2021,2021
Chris Kreider,Cayden Primeau,2021,2021
Artemi Panarin,Cayden Primeau,2021,2021
Alex Newhook,Igor Shesterkin,2021,2021
Mika Zibanejad,Cayden Primeau,2021,2021
Zachary Bolduc,Lukas Dostal,2023,2021
Nikita Nesterenko,Jordan Binnington,2022,2021
Matthew Kessel,Lukas Dostal,2022,2021
Frank Vatrano,Jordan Binnington,2021,2021
Robert Thomas,Lukas Dostal,2021,2021
Pavel Buchnevich,Lukas Dostal,2021,2021
Leo Carlsson,Jordan Binnington,2023,2021
Brayden Schenn,Lukas Dostal,2021,2021
Frank Vatrano,Jordan Binnington,2021,2021
Leo Carlsson,Jordan Binnington,2023,2021
Jordan Kyrou,Lukas Dostal,2021,2021
Sean Walker,Jake Oettinger,2021,2021
Matt Duchene,Alexandar Georgiev,2021,2021
Jamie Benn,Alexandar Georgiev,2021,2021
Artturi Lehkonen,Jake Oettinger,2021,2021
Roope Hintz,Alexandar Georgiev,2021,2021
Tyler Seguin,Alexandar Georgiev,2021,2021
Mason Marchment,Alexandar Georgiev,2021,2021
Brandon Duhaime,Jake Oettinger,2021,2021
Jonathan Drouin,Jake Oettinger,2021,2021
Wyatt Johnston,Alexandar Georgiev,2022,2021
Rickard Rakell,Ilya Samsonov,2021,2021
Matthew Knies,Alex Nedeljkovic,2022,2021
Auston Matthews,Alex Nedeljkovic,2021,2021
Drew O'Connor,Ilya Samsonov,2021,2021
Jake McCabe,Alex Nedeljkovic,2021,2021
Jack Eichel,Arturs Silovs,2021,2021
Jack Eichel,Arturs Silovs,2021,2021
Conor Garland,Logan Thompson,2021,2021
Quinn Hughes,Logan Thompson,2021,2021
Noah Hanifin,Arturs Silovs,2021,2021
Brock Boeser,Logan Thompson,2021,2021
Conor Garland,Logan Thompson,2021,2021
Andrei Svechnikov,Jeremy Swayman,2021,2021
Teuvo Teravainen,Jeremy Swayman,2021,2021
Charlie McAvoy,Pyotr Kochetkov,2021,2021
Jake Guentzel,Jeremy Swayman,2021,2021
Seth Jarvis,Jeremy Swayman,2021,2021
Dylan Strome,Alex Lyon,2021,2021
Alex Ovechkin,Alex Lyon,2021,2021
Patrick Kane,Charlie Lindgren,2021,2021
Anton Lundell,Joonas Korpisalo,2021,2021
Nick Cousins,Joonas Korpisalo,2021,2021
Juraj Slafkovský,Samuel Ersson,2022,2022
Juraj Slafkovský,Samuel Ersson,2022,2022
Brendan Gallagher,Samuel Ersson,2021,2022
Juraj Slafkovský,Samuel Ersson,2022,2022
Josh Anderson,Samuel Ersson,2021,2022
Christian Dvorak,Ivan Fedotov,2021,2023
Ryan Poehling,Samuel Montembeault,2021,2021
Christian Dvorak,Ivan Fedotov,2021,2023
Brendan Gallagher,Ivan Fedotov,2021,2023
Joel Farabee,Samuel Montembeault,2021,2021
Erik Johnson,Samuel Montembeault,2021,2021
Joel Armia,Ivan Fedotov,2021,2023
Nicholas Robertson,Jake Allen,2021,2021
Nico Hischier,Joseph Woll,2021,2021
Dawson Mercer,Joseph Woll,2021,2021
Tyler Bertuzzi,Jake Allen,2021,2021
Mark Giordano,Jake Allen,2021,2021
Auston Matthews,Jake Allen,2021,2021
Mike Reilly,Igor Shesterkin,2021,2021
Bo Horvat,Igor Shesterkin,2021,2021
Kyle Palmieri,Igor Shesterkin,2021,2021
Chris Kreider,Semyon Varlamov,2021,2021
Adam Fox,Semyon Varlamov,2021,2021
Brayden Point,Jet Greaves,2021,2021
Kirill Marchenko,Andrei Vasilevskiy,2022,2021
Kirill Marchenko,Andrei Vasilevskiy,2022,2021
Steven Stamkos,Jet Greaves,2021,2021
Anthony Cirelli,Jet Greaves,2021,2021
Steven Stamkos,Jet Greaves,2021,2021
Alex Tuch,Jake Oettinger,2021,2021
Jason Robertson,Ukko-Pekka Luukkonen,2021,2021
Rasmus Dahlin,Jake Oettinger,2021,2021
Wyatt Johnston,Ukko-Pekka Luukkonen,2022,2021
Joe Pavelski,Ukko-Pekka Luukkonen,2021,2021
Tommy Novak,Connor Hellebuyck,2021,2021
Gabriel Vilardi,Juuse Saros,2021,2021
Mark Scheifele,Juuse Saros,2021,2021
Dylan DeMelo,Juuse Saros,2021,2021
Spencer Stastney,Connor Hellebuyck,2022,2021
Ryan O'Reilly,Connor Hellebuyck,2021,2021
Kyle Connor,Juuse Saros,2021,2021
Artturi Lehkonen,Filip Gustavsson,2021,2021
Nathan MacKinnon,Filip Gustavsson,2021,2021
Kirill Kaprizov,Alexandar Georgiev,2021,2021
Matt Boldy,Alexandar Georgiev,2021,2021
Cale Makar,Filip Gustavsson,2021,2021
Nathan MacKinnon,Filip Gustavsson,2021,2021
Nathan MacKinnon,Filip Gustavsson,2021,2021
Akil Thomas,Lukas Dostal,2023,2021
Frank Vatrano,Cam Talbot,2021,2021
Alex Killorn,Cam Talbot,2021,2021
Trevor Zegras,Cam Talbot,2021,2021
Shane Wright,Karel Vejmelka,2022,2021
Andre Burakovsky,Karel Vejmelka,2021,2021
Justin Schultz,Karel Vejmelka,2021,2021
Brandon Tanev,Karel Vejmelka,2021,2021
Will Borgen,Karel Vejmelka,2021,2021
William Eklund,Dustin Wolf,2021,2021
Jacob MacDonald,Dustin Wolf,2021,2021
Rasmus Andersson,Mackenzie Blackwood,2021,2021
Nazem Kadri,Mackenzie Blackwood,2021,2021
Andrei Kuzmenko,Mackenzie Blackwood,2022,2021
Jordan Kyrou,Petr Mrazek,2021,2021
Jordan Kyrou,Petr Mrazek,2021,2021
Torey Krug,Petr Mrazek,2021,2021
Zachary Bolduc,Arvid Soderblom,2023,2021
Philipp Kurashev,Joel Hofer,2021,2021
Robert Thomas,Arvid Soderblom,2021,2021
Landon Slaggert,Joel Hofer,2023,2021
Cody Ceci,Adin Hill,2021,2021
Mattias Ekholm,Adin Hill,2021,2021
Zach Hyman,Adin Hill,2021,2021
Leon Draisaitl,Adin Hill,2021,2021
Keegan Kolesar,Stuart Skinner,2021,2021
Dylan Holloway,Adin Hill,2022,2021
Joshua Brown,Arturs Silovs,2021,2021
J.T. Miller,Connor Ingram,2021,2021
Vladislav Kolyachonok,Arturs Silovs,2021,2021
Dylan Guenther,Arturs Silovs,2022,2021
Conor Garland,Connor Ingram,2021,2021
Elias Pettersson,Connor Ingram,2021,2021
Logan Cooley,Arturs Silovs,2023,2021
Zach Benson,Charlie Lindgren,2023,2021
Alex Tuch,Charlie Lindgren,2021,2021
Connor McMichael,Ukko-Pekka Luukkonen,2021,2021
Jack Quinn,Charlie Lindgren,2021,2021
Tom Wilson,Ukko-Pekka Luukkonen,2021,2021
Matthew Tkachuk,Jet Greaves,2021,2021
Evan Rodrigues,Jet Greaves,2021,2021
Sam Reinhart,Jet Greaves,2021,2021
Vladimir Tarasenko,Jet Greaves,2021,2021
Cam York,Jonathan Quick,2021,2021
Artemi Panarin,Samuel Ersson,2021,2022
Bobby Brink,Jonathan Quick,2021,2021
Travis Konecny,Jonathan Quick,2021,2021
Noah Cates,Jonathan Quick,2021,2021
Drew O'Connor,Alex Lyon,2021,2021
Lucas Raymond,Alex Nedeljkovic,2021,2021
Kris Letang,Alex Lyon,2021,2021
Lucas Raymond,Alex Nedeljkovic,2021,2021
Sidney Crosby,Alex Lyon,2021,2021
Bryan Rust,Alex Lyon,2021,2021
Jeff Petry,Alex Nedeljkovic,2021,2021
Jeff Carter,Alex Lyon,2021,2021
Dylan Larkin,Alex Nedeljkovic,2021,2021
Lucas Raymond,Alex Nedeljkovic,2021,2021
Erik Karlsson,Alex Lyon,2021,2021
Brady Tkachuk,Matt Tomkins,2021,2023
Conor Sheary,Anton Forsberg,2021,2021
Brayden Point,Anton Forsberg,2021,2021
Drake Batherson,Matt Tomkins,2021,2023
Brady Tkachuk,Matt Tomkins,2021,2023
John Tavares,Jake Allen,2021,2021
Erik Haula,Ilya Samsonov,2021,2021
Auston Matthews,Jake Allen,2021,2021
Nolan Foote,Ilya Samsonov,2021,2021
Timo Meier,Ilya Samsonov,2021,2021
Auston Matthews,Jake Allen,2021,2021
David Kampf,Jake Allen,2021,2021
Timo Meier,Ilya Samsonov,2021,2021
Jesper Bratt,Ilya Samsonov,2021,2021
John Tavares,Jake Allen,2021,2021
Jesper Bratt,Ilya Samsonov,2021,2021
Jordan Harris,Semyon Varlamov,2021,2021
Pierre Engvall,Samuel Montembeault,2021,2021
Cole Caufield,Semyon Varlamov,2021,2021
Casey Cizikas,Samuel Montembeault,2021,2021
Kyle Palmieri,Samuel Montembeault,2021,2021
Nikolaj Ehlers,Jake Oettinger,2021,2021
David Gustafsson,Jake Oettinger,2021,2021
Luke Kunin,Joey Daccord,2021,2021
Brian Dumoulin,Devin Cooley,2021,2023
Kyle Burroughs,Joey Daccord,2021,2021
Fabian Zetterlund,Joey Daccord,2021,2021
Kevin Fiala,Jacob Markstrom,2021,2021
Viktor Arvidsson,Jacob Markstrom,2021,2021
Akil Thomas,Jacob Markstrom,2023,2021
Jonathan Huberdeau,Cam Talbot,2021,2021
Zachary Bolduc,Frederik Andersen,2023,2021
Jordan Martinook,Jordan Binnington,2021,2021
Jordan Kyrou,Frederik Andersen,2021,2021
Seth Jarvis,Jordan Binnington,2021,2021
Jaccob Slavin,Jordan Binnington,2021,2021
Filip Forsberg,Arvid Soderblom,2021,2021
Kiefer Sherwood,Arvid Soderblom,2021,2021
Filip Forsberg,Arvid Soderblom,2021,2021
Jason Zucker,Arvid Soderblom,2021,2021
Philipp Kurashev,Kevin Lankinen,2021,2021
Filip Forsberg,Arvid Soderblom,2021,2021
Josh Doan,Calvin Pickard,2023,2021
Adam Henrique,Karel Vejmelka,2021,2021
Logan Cooley,Calvin Pickard,2023,2021
Darnell Nurse,Karel Vejmelka,2021,2021
Matias Maccelli,Calvin Pickard,2021,2021
Andrew Mangiapane,John Gibson,2021,2021
Nazem Kadri,John Gibson,2021,2021
Andrei Kuzmenko,John Gibson,2022,2021
Connor Zary,John Gibson,2023,2021
Sam Colangelo,Dustin Wolf,2023,2021
Frank Vatrano,Dustin Wolf,2021,2021
Olen Zellweger,Dustin Wolf,2023,2021
Andrei Kuzmenko,John Gibson,2022,2021
Andrei Kuzmenko,John Gibson,2022,2021
Nicolas Roy,Marc-Andre Fleury,2021,2021
Pavel Dorofeyev,Marc-Andre Fleury,2021,2021
Jack Eichel,Marc-Andre Fleury,2021,2021
Marat Khusnutdinov,Logan Thompson,2023,2021
Jonathan Marchessault,Marc-Andre Fleury,2021,2021
Tomas Hertl,Marc-Andre Fleury,2021,2021
Ryan Hartman,Logan Thompson,2021,2021
William Karlsson,Marc-Andre Fleury,2021,2021
Keegan Kolesar,Marc-Andre Fleury,2021,2021
Braden Schneider,Ilya Sorokin,2021,2021
Brock Nelson,Igor Shesterkin,2021,2021
Brock Nelson,Igor Shesterkin,2021,2021
Artemi Panarin,Ilya Sorokin,2021,2021
Artemi Panarin,Ilya Sorokin,2021,2021
Vincent Trocheck,Ilya Sorokin,2021,2021
Craig Smith,Philipp Grubauer,2021,2021
Jason Robertson,Philipp Grubauer,2021,2021
Miro Heiskanen,Philipp Grubauer,2021,2021
Kailer Yamamoto,Jake Oettinger,2021,2021
Sean Monahan,Alexandar Georgiev,2021,2021
Gabriel Vilardi,Alexandar Georgiev,2021,2021
Josh Morrissey,Alexandar Georgiev,2021,2021
Adam Lowry,Alexandar Georgiev,2021,2021
Tyler Toffoli,Justus Annunen,2021,2021
Sean Monahan,Justus Annunen,2021,2021
Adam Lowry,Justus Annunen,2021,2021
Tyson Jost,Sergei Bobrovsky,2021,2021
Anton Lundell,Ukko-Pekka Luukkonen,2021,2021
Kevin Stenlund,Ukko-Pekka Luukkonen,2021,2021
Jack Quinn,Sergei Bobrovsky,2021,2021
Sam Reinhart,Ukko-Pekka Luukkonen,2021,2021
Travis Konecny,Kaapo Kahkonen,2021,2021
Sonny Milano,Andrei Vasilevskiy,2021,2021
Anthony Duclair,Charlie Lindgren,2021,2021
Sonny Milano,Andrei Vasilevskiy,2021,2021
Brandon Hagel,Charlie Lindgren,2021,2021
John Carlson,Andrei Vasilevskiy,2021,2021
Nic Dowd,Andrei Vasilevskiy,2021,2021
Mike Matheson,Joonas Korpisalo,2021,2021
Brady Tkachuk,Cayden Primeau,2021,2021
Cole Caufield,Joonas Korpisalo,2021,2021
Shane Pinto,Cayden Primeau,2021,2021
Cole Caufield,Joonas Korpisalo,2021,2021
Brady Tkachuk,Cayden Primeau,2021,2021
Alex Newhook,Joonas Korpisalo,2021,2021
Thomas Chabot,Cayden Primeau,2021,2021
Drake Batherson,Cayden Primeau,2021,2021
Mitch Marner,James Reimer,2021,2021
Alex DeBrincat,Ilya Samsonov,2021,2021
Simon Edvinsson,Ilya Samsonov,2022,2021
Alex DeBrincat,Ilya Samsonov,2021,2021
David Perron,Ilya Samsonov,2021,2021
Nicholas Robertson,James Reimer,2021,2021
Auston Matthews,James Reimer,2021,2021
John Tavares,James Reimer,2021,2021
Dylan Larkin,Ilya Samsonov,2021,2021
James Malatesta,Juuse Saros,2023,2021
Tommy Novak,Jet Greaves,2021,2021
Roman Josi,Jet Greaves,2021,2021
Tommy Novak,Jet Greaves,2021,2021
Cody Glass,Jet Greaves,2021,2021
Alexandre Texier,Juuse Saros,2021,2021
Filip Forsberg,Jet Greaves,2021,2021
Roman Josi,Jet Greaves,2021,2021
Trey Fix-Wolansky,Juuse Saros,2021,2021
Trey Fix-Wolansky,Juuse Saros,2021,2021
Jake DeBrusk,Alex Nedeljkovic,2021,2021
Pavel Zacha,Alex Nedeljkovic,2021,2021
Bryan Rust,Linus Ullmark,2021,2021
Kevin Shattenkirk,Alex Nedeljkovic,2021,2021
Brad Marchand,Tristan Jarry,2021,2021
Michael Bunting,Linus Ullmark,2021,2021
Drew O'Connor,Linus Ullmark,2021,2021
Morgan Geekie,Tristan Jarry,2021,2021
Evgeni Malkin,Linus Ullmark,2021,2021
Sam Lafferty,Stuart Skinner,2021,2021
Pius Suter,Stuart Skinner,2021,2021
Evander Kane,Casey DeSmith,2021,2021
Pierre-Luc Dubois,Lukas Dostal,2021,2021
Matt Roy,Lukas Dostal,2021,2021
Trevor Zegras,David Rittich,2021,2021
Kevin Fiala,Lukas Dostal,2021,2021
Matt Boldy,Mackenzie Blackwood,2021,2021
Jan Rutta,Jesper Wallstedt,2021,2023
Declan Chisholm,Mackenzie Blackwood,2021,2021
Liam Ohgren,Mackenzie Blackwood,2023,2021
Mario Ferraro,Jesper Wallstedt,2021,2023
Kirill Kaprizov,Mackenzie Blackwood,2021,2021
Kirill Kaprizov,Mackenzie Blackwood,2021,2021
Marcus Johansson,Mackenzie Blackwood,2021,2021
Jared McCann,Joel Hofer,2021,2021
Kasperi Kapanen,Joey Daccord,2021,2021
Jordan Kyrou,Joey Daccord,2021,2021
Brayden Schenn,Joey Daccord,2021,2021
Ross Colton,Adin Hill,2021,2021
Cale Makar,Adin Hill,2021,2021
Mikko Rantanen,Adin Hill,2021,2021
Ivan Barbashev,Alexandar Georgiev,2021,2021
William Karlsson,Alexandar Georgiev,2021,2021
William Karlsson,Alexandar Georgiev,2021,2021
Tomas Hertl,Alexandar Georgiev,2021,2021
Frank Nazar,Pyotr Kochetkov,2023,2021
Jordan Staal,Petr Mrazek,2021,2021
Andreas Athanasiou,Pyotr Kochetkov,2021,2021
Seth Jarvis,Petr Mrazek,2021,2021
Seth Jarvis,Petr Mrazek,2021,2021
Alexander Kerfoot,Dustin Wolf,2021,2021
Matias Maccelli,Dustin Wolf,2021,2021
Andrei Kuzmenko,Connor Ingram,2022,2021
Matt Coronato,Connor Ingram,2022,2021
Dylan Guenther,Dustin Wolf,2022,2021
Connor Zary,Connor Ingram,2023,2021
Dylan Guenther,Dustin Wolf,2022,2021
Josh Doan,Dustin Wolf,2023,2021
Yegor Sharangovich,Connor Ingram,2021,2021
Nazem Kadri,Connor Ingram,2021,2021
Nazem Kadri,Connor Ingram,2021,2021
Brendan Gallagher,Alex Lyon,2021,2021
Justin Barron,Alex Lyon,2021,2021
J.T. Compher,Samuel Montembeault,2021,2021
Rafael Harvey-Pinard,Alex Lyon,2021,2021
Brendan Gallagher,Alex Lyon,2021,2021
J.T. Compher,Samuel Montembeault,2021,2021
Alex DeBrincat,Samuel Montembeault,2021,2021
Lucas Raymond,Samuel Montembeault,2021,2021
Lucas Raymond,Samuel Montembeault,2021,2021
Jean-Gabriel Pageau,Jake Allen,2021,2021
Kyle Palmieri,Jake Allen,2021,2021
Timo Meier,Semyon Varlamov,2021,2021
Brock Nelson,Jake Allen,2021,2021
Kyle MacLean,Jake Allen,2023,2021
Sidney Crosby,Juuse Saros,2021,2021
Erik Karlsson,Juuse Saros,2021,2021
Gustav Nyquist,Alex Nedeljkovic,2021,2021
Reilly Smith,Juuse Saros,2021,2021
Filip Forsberg,Alex Nedeljkovic,2021,2021
Emil Bemstrom,Juuse Saros,2021,2021
Dylan Cozens,Andrei Vasilevskiy,2021,2021
Steven Stamkos,Eric Comrie,2021,2021
Dylan Cozens,Andrei Vasilevskiy,2021,2021
Jordan Greenway,Andrei Vasilevskiy,2021,2021
Erik Cernak,Eric Comrie,2021,2021
Zach Benson,Andrei Vasilevskiy,2023,2021
John Carlson,Jeremy Swayman,2021,2021
Jack Roslovic,Joonas Korpisalo,2021,2021
Adam Fox,Joonas Korpisalo,2021,2021
Artemi Panarin,Joonas Korpisalo,2021,2021
Alexis Lafrenière,Joonas Korpisalo,2021,2021
Connor McDavid,Devin Cooley,2021,2023
Adam Henrique,Devin Cooley,2021,2023
Warren Foegele,Devin Cooley,2021,2023
Dylan Holloway,Devin Cooley,2022,2023
Danil Gushchin,Stuart Skinner,2022,2021
Warren Foegele,Devin Cooley,2021,2023
Corey Perry,Devin Cooley,2021,2023
Cody Ceci,Devin Cooley,2021,2023
Evan Bouchard,Devin Cooley,2021,2023
Zach Hyman,Georgi Romanov,2021,2023
Fabian Zetterlund,Stuart Skinner,2021,2021
Matt Boldy,Cam Talbot,2021,2021
Ryan Hartman,Cam Talbot,2021,2021
Kirill Kaprizov,Cam Talbot,2021,2021
Blake Lizotte,Filip Gustavsson,2021,2021
Jiri Smejkal,Linus Ullmark,2023,2021
Jakob Chychrun,Linus Ullmark,2021,2021
Pavel Zacha,Anton Forsberg,2021,2021
Luca Del Bel Belluz,Spencer Martin,2023,2021
Zach Werenski,Spencer Martin,2021,2021
Jesperi Kotkaniemi,Jet Greaves,2021,2021
Teuvo Teravainen,Jet Greaves,2021,2021
James Malatesta,Spencer Martin,2023,2021
Teuvo Teravainen,Jet Greaves,2021,2021
Johnny Gaudreau,Spencer Martin,2021,2021
Alex Nylander,Spencer Martin,2022,2021
Zach Werenski,Spencer Martin,2021,2021
John Tavares,Anthony Stolarz,2021,2021
Noah Gregor,Anthony Stolarz,2021,2021
Carter Verhaeghe,Joseph Woll,2021,2021
Sam Bennett,Joseph Woll,2021,2021
Sam Reinhart,Joseph Woll,2021,2021
Brandon Montour,Joseph Woll,2021,2021
