Shooter,Goalie,Shooter_Year,Goalie_Year
Boone Jenner,Jimmy Howard,2016,2016
Eric Robinson,Jimmy Howard,2019,2016
Tyler Bertuzzi,Joonas Korpisalo,2017,2016
Sebastian Aho,Brian Elliott,2016,2016
Teuvo Teravainen,Brian Elliott,2016,2016
Claude Giroux,Petr Mrazek,2016,2016
Ivan Provorov,Petr Mrazek,2016,2016
Morgan Frost,Petr Mrazek,2019,2016
Lucas Wallmark,Brian Elliott,2017,2016
Claude Giroux,Petr Mrazek,2016,2016
Ryan Johansen,Jacob Markstrom,2016,2016
Elias Pettersson,Pekka Rinne,2018,2016
Tyler Graovac,Pekka Rinne,2016,2016
Calle Jarnkrok,Jacob Markstrom,2016,2016
J.T. Miller,Pekka Rinne,2016,2016
Brock Boeser,Pekka Rinne,2016,2016
Bo Horvat,Pekka Rinne,2016,2016
Matt Duchene,Jacob Markstrom,2016,2016
Zachary Sanford,David Rittich,2016,2016
Oskar Sundqvist,David Rittich,2017,2016
David Perron,David Rittich,2016,2016
Oskar Sundqvist,David Rittich,2017,2016
Vince Dunn,David Rittich,2017,2016
Mats Zuccarello,Philipp Grubauer,2016,2016
Jordan Greenway,Philipp Grubauer,2018,2016
Cale Makar,Alex Stalock,2019,2016
Cale Makar,Alex Stalock,2019,2016
Jason Zucker,Philipp Grubauer,2016,2016
Mikhail Sergachev,Corey Crawford,2017,2016
Brent Seabrook,Curtis McElhinney,2016,2016
Anthony Cirelli,Corey Crawford,2017,2016
Brayden Point,Corey Crawford,2016,2016
Dylan Strome,Curtis McElhinney,2017,2016
Mattias Janmark,Connor Hellebuyck,2017,2016
Jason Dickinson,Connor Hellebuyck,2016,2016
Radek Faksa,Connor Hellebuyck,2016,2016
Kyle Connor,Ben Bishop,2016,2016
Patrik Laine,Ben Bishop,2016,2016
Luca Sbisa,Ben Bishop,2016,2016
Jamie Benn,Connor Hellebuyck,2016,2016
Timo Meier,Marc-Andre Fleury,2016,2016
Brayden McNabb,Aaron Dell,2016,2016
Logan Couture,Marc-Andre Fleury,2016,2016
Tyson Barrie,Darcy Kuemper,2016,2016
Pierre Engvall,Darcy Kuemper,2019,2016
Auston Matthews,Darcy Kuemper,2016,2016
Vinnie Hinostroza,Frederik Andersen,2016,2016
Thomas Chabot,Henrik Lundqvist,2017,2016
Logan Brown,Henrik Lundqvist,2019,2016
Jacob Trouba,Anders Nilsson,2016,2016
Tyler Ennis,Henrik Lundqvist,2016,2016
Anthony Duclair,Henrik Lundqvist,2016,2016
Tyler Toffoli,Mike Smith,2016,2016
Anze Kopitar,Mike Smith,2016,2016
Jeff Carter,Mike Smith,2016,2016
Connor McDavid,Jonathan Quick,2016,2016
Michael Amadio,Mikko Koskinen,2017,2018
Tyler Toffoli,Mikko Koskinen,2016,2018
Dominik Kahun,Mackenzie Blackwood,2018,2018
Taylor Hall,Tristan Jarry,2016,2016
Jake Guentzel,Mackenzie Blackwood,2016,2018
Jared McCann,Mackenzie Blackwood,2016,2018
John Marino,Mackenzie Blackwood,2019,2018
Jakub Voracek,David Rittich,2016,2016
Andrew Mangiapane,Carter Hart,2018,2018
Kevin Hayes,David Rittich,2016,2016
Elias Lindholm,Carter Hart,2016,2018
Matthew Tkachuk,Carter Hart,2016,2018
Jakub Vrana,Jacob Markstrom,2016,2016
Elias Pettersson,Braden Holtby,2018,2016
Bo Horvat,Braden Holtby,2016,2016
Phil Kessel,Jonathan Quick,2016,2016
Anze Kopitar,Antti Raanta,2016,2016
Lawson Crouse,Jonathan Quick,2016,2016
Nikolai Prokhorkin,Antti Raanta,2019,2016
Jason Zucker,Tuukka Rask,2016,2016
Jake DeBrusk,Alex Stalock,2017,2016
Victor Rask,Tuukka Rask,2016,2016
Eric Staal,Tuukka Rask,2016,2016
Brad Marchand,Alex Stalock,2016,2016
Kevin Fiala,Tuukka Rask,2016,2016
David Krejci,Alex Stalock,2016,2016
David Krejci,Alex Stalock,2016,2016
Torey Krug,Alex Stalock,2016,2016
Taro Hirose,Louis Domingue,2018,2016
Kyle Palmieri,Jonathan Bernier,2016,2016
Will Butcher,Jonathan Bernier,2017,2016
Blake Coleman,Jonathan Bernier,2016,2016
Blake Coleman,Jonathan Bernier,2016,2016
Max Domi,Alexandar Georgiev,2016,2017
Artturi Lehkonen,Alexandar Georgiev,2016,2017
Max Domi,Alexandar Georgiev,2016,2017
Shea Weber,Alexandar Georgiev,2016,2017
Filip Chytil,Carey Price,2017,2016
Pavel Buchnevich,Carey Price,2016,2016
Brendan Lemieux,Carey Price,2017,2016
Artturi Lehkonen,Alexandar Georgiev,2016,2017
Artemi Panarin,Carey Price,2016,2016
Brendan Lemieux,Carey Price,2017,2016
Jacob Trouba,Carey Price,2016,2016
Brayden Point,Ryan Miller,2016,2016
Derek Grant,Andrei Vasilevskiy,2017,2016
Nikita Kucherov,Ryan Miller,2016,2016
Rickard Rakell,Andrei Vasilevskiy,2016,2016
Brayden Point,Ryan Miller,2016,2016
Patrick Maroon,Ryan Miller,2016,2016
Anthony Cirelli,Ryan Miller,2017,2016
Ondrej Palat,Ryan Miller,2016,2016
Aaron Ekblad,Petr Mrazek,2016,2016
Brian Boyle,Petr Mrazek,2016,2016
Brett Pesce,Sergei Bobrovsky,2016,2016
Martin Necas,Sergei Bobrovsky,2018,2016
Dougie Hamilton,Sergei Bobrovsky,2016,2016
Pierre-Luc Dubois,Laurent Brossoit,2017,2016
Blake Wheeler,Elvis Merzlikins,2016,2019
Nikolaj Ehlers,Elvis Merzlikins,2016,2019
Seth Jones,Laurent Brossoit,2016,2016
Gustav Nyquist,Laurent Brossoit,2016,2016
Mathieu Perreault,Elvis Merzlikins,2016,2019
Andrew Copp,Elvis Merzlikins,2016,2019
Connor McDavid,Marc-Andre Fleury,2016,2016
Ethan Bear,Marc-Andre Fleury,2017,2016
Cody Eakin,Mike Smith,2016,2016
Markus Granlund,Marc-Andre Fleury,2016,2016
Shea Theodore,Mike Smith,2016,2016
Connor McDavid,Marc-Andre Fleury,2016,2016
Filip Forsberg,Jordan Binnington,2016,2018
Mattias Ekholm,Jordan Binnington,2016,2018
Klim Kostin,Juuse Saros,2019,2016
Colton Sissons,Jordan Binnington,2016,2018
Jaden Schwartz,Juuse Saros,2016,2016
Roope Hintz,Robin Lehner,2018,2016
Olli Määttä,Anton Khudobin,2016,2016
Joe Pavelski,Robin Lehner,2016,2016
Tyler Seguin,Robin Lehner,2016,2016
Nathan MacKinnon,Frederik Andersen,2016,2016
Nicholas Shore,Philipp Grubauer,2016,2016
Auston Matthews,Philipp Grubauer,2016,2016
Tyson Barrie,Philipp Grubauer,2016,2016
Kasperi Kapanen,Philipp Grubauer,2016,2016
Andre Burakovsky,Frederik Andersen,2016,2016
Valeri Nichushkin,Frederik Andersen,2019,2016
Marcus Sorensen,Semyon Varlamov,2016,2016
Casey Cizikas,Martin Jones,2016,2016
Logan Couture,Semyon Varlamov,2016,2016
Sebastian Aho,Jimmy Howard,2016,2016
James Neal,Darcy Kuemper,2016,2016
Carl Soderberg,Mikko Koskinen,2016,2018
Alex Chiasson,Darcy Kuemper,2016,2016
Christian Fischer,Mikko Koskinen,2016,2018
Vinnie Hinostroza,Mikko Koskinen,2016,2018
Markus Granlund,Darcy Kuemper,2016,2016
Connor McDavid,Darcy Kuemper,2016,2016
Jeff Skinner,Samuel Montembeault,2016,2018
Zemgus Girgensons,Samuel Montembeault,2016,2018
Jack Eichel,Samuel Montembeault,2016,2018
Noel Acciari,Linus Ullmark,2016,2016
Victor Olofsson,Samuel Montembeault,2018,2018
Brett Connolly,Linus Ullmark,2016,2016
Zemgus Girgensons,Samuel Montembeault,2016,2018
Nikita Kucherov,Carter Hutton,2016,2016
Sam Reinhart,Andrei Vasilevskiy,2016,2016
Jimmy Vesey,Andrei Vasilevskiy,2016,2016
Mikhail Sergachev,Carter Hutton,2017,2016
Yanni Gourde,Carter Hutton,2016,2016
Cedric Paquette,Carter Hutton,2016,2016
Ondrej Palat,Carter Hutton,2016,2016
Brady Skjei,Alex Stalock,2016,2016
Zach Parise,Henrik Lundqvist,2016,2016
Ryan Donato,Henrik Lundqvist,2017,2016
Chris Kreider,Alex Stalock,2016,2016
Tony DeAngelo,Alex Stalock,2016,2016
Nick Bonino,Jake Allen,2016,2016
Ryan Johansen,Jake Allen,2016,2016
David Perron,Juuse Saros,2016,2016
Brayden Schenn,Juuse Saros,2016,2016
David Perron,Juuse Saros,2016,2016
Filip Forsberg,Jake Allen,2016,2016
Daniel Carr,Jake Allen,2016,2016
Oliver Bjorkstrand,Craig Anderson,2016,2016
J.T. Miller,Carter Hart,2016,2018
Sean Couturier,Thatcher Demko,2016,2017
Jakub Voracek,Thatcher Demko,2016,2017
Dillon Dube,Tristan Jarry,2018,2016
Alex Galchenyuk,David Rittich,2016,2016
Jared McCann,David Rittich,2016,2016
Sean Monahan,Tristan Jarry,2016,2016
Jake Guentzel,David Rittich,2016,2016
Alexander Radulov,Malcolm Subban,2016,2016
Esa Lindell,Malcolm Subban,2016,2016
Shea Theodore,Ben Bishop,2016,2016
Jason Dickinson,Malcolm Subban,2016,2016
Paul Stastny,Ben Bishop,2016,2016
Alexander Radulov,Malcolm Subban,2016,2016
Erik Karlsson,Jonathan Quick,2016,2016
Timo Meier,Jonathan Quick,2016,2016
Timo Meier,Jonathan Quick,2016,2016
Adrian Kempe,Martin Jones,2016,2016
Dustin Brown,Martin Jones,2016,2016
Anze Kopitar,Martin Jones,2016,2016
Patrick Marleau,Jonathan Quick,1997,2016
Ryan Getzlaf,Thomas Greiss,2016,2016
Cam Fowler,Thomas Greiss,2016,2016
Ondrej Kase,Thomas Greiss,2016,2016
Jake DeBrusk,Carey Price,2017,2016
Shea Weber,Jaroslav Halak,2016,2016
David Pastrnak,Carey Price,2016,2016
Brad Marchand,Carey Price,2016,2016
David Pastrnak,Carey Price,2016,2016
Anders Bjork,Carey Price,2017,2016
David Pastrnak,Keith Kinkaid,2016,2016
Charlie Coyle,Keith Kinkaid,2016,2016
Danton Heinen,Keith Kinkaid,2017,2016
Zach Parise,Louis Domingue,2016,2016
Jesper Boqvist,Kaapo Kahkonen,2019,2019
Jordan Greenway,Louis Domingue,2018,2016
Kyle Palmieri,Kaapo Kahkonen,2016,2019
Ryan Suter,Louis Domingue,2016,2016
Brandon Saad,Anton Khudobin,2016,2016
Patrick Kane,Anton Khudobin,2016,2016
Thomas Chabot,Tuukka Rask,2017,2016
Brad Marchand,Anders Nilsson,2016,2016
Zdeno Chara,Anders Nilsson,2016,2016
TJ Brodie,Linus Ullmark,2016,2016
Jimmy Vesey,David Rittich,2016,2016
Victor Olofsson,David Rittich,2018,2016
Matthew Tkachuk,Linus Ullmark,2016,2016
Elias Lindholm,Linus Ullmark,2016,2016
Travis Dermott,Jimmy Howard,2017,2016
Tyson Barrie,Jimmy Howard,2016,2016
John Tavares,Jimmy Howard,2016,2016
William Nylander,Jonathan Bernier,2016,2016
William Nylander,Jonathan Bernier,2016,2016
Andreas Johnsson,Jonathan Bernier,2017,2016
Mika Zibanejad,Petr Mrazek,2016,2016
Brendan Smith,Petr Mrazek,2016,2016
Adam Fox,Petr Mrazek,2019,2016
Ryan Dzingel,Henrik Lundqvist,2016,2016
Warren Foegele,Henrik Lundqvist,2017,2016
Nikita Kucherov,Jordan Binnington,2016,2018
Oskar Sundqvist,Andrei Vasilevskiy,2017,2016
Oskar Sundqvist,Andrei Vasilevskiy,2017,2016
Anthony Cirelli,Jordan Binnington,2017,2018
Zachary Sanford,Andrei Vasilevskiy,2016,2016
Brayden Schenn,Andrei Vasilevskiy,2016,2016
Brayden Point,Jordan Binnington,2016,2018
Alex Ovechkin,Sergei Bobrovsky,2016,2016
Brett Connolly,Braden Holtby,2016,2016
Richard Panik,Sergei Bobrovsky,2016,2016
Mike Hoffman,Braden Holtby,2016,2016
Lars Eller,Sergei Bobrovsky,2016,2016
Brendan Leipsic,Sergei Bobrovsky,2017,2016
Vincent Trocheck,Braden Holtby,2016,2016
Jake Guentzel,Thatcher Demko,2016,2017
Bryan Rust,Thatcher Demko,2016,2017
J.T. Miller,Matt Murray,2016,2016
Elias Pettersson,Matt Murray,2018,2016
Jake Virtanen,Matt Murray,2017,2016
Adam Gaudette,Matt Murray,2018,2016
Jake Guentzel,Thatcher Demko,2016,2017
J.T. Miller,Tristan Jarry,2016,2016
Adam Gaudette,Tristan Jarry,2018,2016
Dominik Kahun,Thatcher Demko,2018,2017
Evgeni Malkin,Thatcher Demko,2016,2017
Zachary Aston-Reese,Thatcher Demko,2017,2017
Kris Letang,Thatcher Demko,2016,2017
Mark Stone,Juuse Saros,2016,2016
Reilly Smith,Juuse Saros,2016,2016
Mikael Granlund,Malcolm Subban,2016,2016
Ryan Ellis,Malcolm Subban,2016,2016
Matt Duchene,Malcolm Subban,2016,2016
Max Pacioretty,Juuse Saros,2016,2016
Paul Stastny,Juuse Saros,2016,2016
Christian Dvorak,John Gibson,2016,2016
Brendan Guhle,Darcy Kuemper,2019,2016
Christian Dvorak,John Gibson,2016,2016
Sam Steel,Darcy Kuemper,2018,2016
Troy Terry,Darcy Kuemper,2018,2016
Alex Goligoski,John Gibson,2016,2016
Conor Garland,John Gibson,2018,2016
Ondrej Kase,Darcy Kuemper,2016,2016
Christian Dvorak,John Gibson,2016,2016
Nick Foligno,Brian Elliott,2016,2016
Tyler Pitlick,Joonas Korpisalo,2016,2016
Seth Jones,Brian Elliott,2016,2016
Scott Laughton,Joonas Korpisalo,2017,2016
Claude Giroux,Joonas Korpisalo,2016,2016
Derick Brassard,Jonathan Quick,2016,2016
Dustin Brown,Semyon Varlamov,2016,2016
Jeff Carter,Semyon Varlamov,2016,2016
Matt Roy,Semyon Varlamov,2018,2016
Jujhar Khaira,Philipp Grubauer,2016,2016
Nazem Kadri,Mikko Koskinen,2016,2018
Matt Nieto,Mikko Koskinen,2016,2018
Nathan MacKinnon,Mikko Koskinen,2016,2018
Logan O'Connor,Mikko Koskinen,2019,2018
John Tavares,Linus Ullmark,2016,2016
John Tavares,Linus Ullmark,2016,2016
Jeff Skinner,Michael Hutchinson,2016,2016
Jack Eichel,Michael Hutchinson,2016,2016
Casey Mittelstadt,Michael Hutchinson,2017,2016
Victor Olofsson,Michael Hutchinson,2018,2016
Dmytro Timashov,Linus Ullmark,2019,2016
Jimmy Vesey,Michael Hutchinson,2016,2016
Kasperi Kapanen,Linus Ullmark,2016,2016
Blake Coleman,Carey Price,2016,2016
Brendan Gallagher,Mackenzie Blackwood,2016,2018
Travis Zajac,Carey Price,2016,2016
Jesperi Kotkaniemi,Mackenzie Blackwood,2018,2018
Miles Wood,Carey Price,2016,2016
Joel Armia,Mackenzie Blackwood,2016,2018
Jesper Boqvist,Carey Price,2019,2016
Damon Severson,Carey Price,2016,2016
Artturi Lehkonen,Mackenzie Blackwood,2016,2018
Melker Karlsson,Connor Hellebuyck,2016,2016
Patrik Laine,Aaron Dell,2016,2016
David Gustafsson,Aaron Dell,2019,2016
Mark Scheifele,Aaron Dell,2016,2016
Jack Roslovic,Aaron Dell,2017,2016
Pavel Buchnevich,Jaroslav Halak,2016,2016
Filip Chytil,Jaroslav Halak,2017,2016
Sean Kuraly,Henrik Lundqvist,2017,2016
David Pastrnak,Henrik Lundqvist,2016,2016
David Krejci,Henrik Lundqvist,2016,2016
Scott Laughton,Calvin Pickard,2017,2016
Robby Fabbri,Carter Hart,2016,2018
Shayne Gostisbehere,Calvin Pickard,2016,2016
Sean Couturier,Calvin Pickard,2016,2016
Kevin Hayes,Calvin Pickard,2016,2016
Oskar Lindblom,Calvin Pickard,2017,2016
James van Riemsdyk,Calvin Pickard,2016,2016
Patrick Marleau,Jonathan Quick,1997,2016
Marc-Edouard Vlasic,Jonathan Quick,2016,2016
Noah Gregor,Jonathan Quick,2019,2016
Logan Couture,Jonathan Quick,2016,2016
Kyle Clifford,Martin Jones,2016,2016
Nick Paul,Alex Stalock,2017,2016
Ryan Donato,Anders Nilsson,2017,2016
Brady Tkachuk,Alex Stalock,2018,2016
Jared Spurgeon,Anders Nilsson,2016,2016
Zach Parise,Anders Nilsson,2016,2016
Luke Kunin,Anders Nilsson,2017,2016
Ryan Hartman,Anders Nilsson,2016,2016
Eric Staal,Anders Nilsson,2016,2016
Jason Zucker,Anders Nilsson,2016,2016
Nathan MacKinnon,Corey Crawford,2016,2016
Ryan Graves,Corey Crawford,2018,2016
Zack Smith,Pavel Francouz,2016,2018
Cale Makar,Corey Crawford,2019,2016
Valeri Nichushkin,Corey Crawford,2019,2016
J.T. Compher,Corey Crawford,2016,2016
Patrick Kane,Pavel Francouz,2016,2018
Neal Pionk,John Gibson,2017,2016
Nikolaj Ehlers,John Gibson,2016,2016
Kyle Connor,John Gibson,2016,2016
Brayden Point,Braden Holtby,2016,2016
Mikhail Sergachev,Braden Holtby,2017,2016
Evgeny Kuznetsov,Andrei Vasilevskiy,2016,2016
Alex Killorn,Braden Holtby,2016,2016
Jakub Vrana,Andrei Vasilevskiy,2016,2016
Alex Ovechkin,Andrei Vasilevskiy,2016,2016
Dmitry Orlov,Andrei Vasilevskiy,2016,2016
Alex Tuch,Darcy Kuemper,2017,2016
Jakob Chychrun,Malcolm Subban,2016,2016
Jonathan Marchessault,Darcy Kuemper,2016,2016
Christian Dvorak,Malcolm Subban,2016,2016
Alex Tuch,Darcy Kuemper,2017,2016
Gustav Nyquist,Tristan Jarry,2016,2016
Jake Guentzel,Joonas Korpisalo,2016,2016
Nick Foligno,Tristan Jarry,2016,2016
Gustav Nyquist,Tristan Jarry,2016,2016
Nick Foligno,Tristan Jarry,2016,2016
Kris Letang,Joonas Korpisalo,2016,2016
Colton Parayko,Ben Bishop,2016,2016
Roope Hintz,Jake Allen,2018,2016
Ryan O'Reilly,Ben Bishop,2016,2016
Rocco Grimaldi,Petr Mrazek,2017,2016
Calle Jarnkrok,Petr Mrazek,2016,2016
Austin Watson,Petr Mrazek,2016,2016
Joel Armia,Brian Elliott,2016,2016
Oskar Lindblom,Keith Kinkaid,2017,2016
Tomas Tatar,Brian Elliott,2016,2016
Kevin Hayes,Keith Kinkaid,2016,2016
Travis Konecny,Keith Kinkaid,2016,2016
Tomas Tatar,Brian Elliott,2016,2016
Ivan Provorov,Keith Kinkaid,2016,2016
Adam Fox,Mackenzie Blackwood,2019,2018
Mika Zibanejad,Mackenzie Blackwood,2016,2018
Jesper Fast,Mackenzie Blackwood,2016,2018
Robby Fabbri,Ilya Samsonov,2016,2019
T.J. Oshie,Jonathan Bernier,2016,2016
Alex Ovechkin,Jonathan Bernier,2016,2016
Tom Wilson,Jonathan Bernier,2016,2016
Luke Glendening,Ilya Samsonov,2016,2019
Sebastian Aho,Curtis McElhinney,2016,2016
Jordan Martinook,Curtis McElhinney,2016,2016
Jaccob Slavin,Curtis McElhinney,2016,2016
Brayden Point,James Reimer,2016,2016
Tyler Johnson,James Reimer,2016,2016
William Nylander,Carter Hutton,2016,2016
Rasmus Ristolainen,Frederik Andersen,2016,2016
John Tavares,Carter Hutton,2016,2016
Anton Stralman,Juuse Saros,2016,2016
Anton Stralman,Juuse Saros,2016,2016
Aleksander Barkov,Juuse Saros,2016,2016
Dillon Dube,Marcus Hogberg,2018,2018
Jean-Gabriel Pageau,David Rittich,2016,2016
Elias Lindholm,Marcus Hogberg,2016,2018
Anders Lee,Elvis Merzlikins,2016,2019
Mathew Barzal,Elvis Merzlikins,2017,2019
Brandon Saad,Philipp Grubauer,2016,2016
Nazem Kadri,Robin Lehner,2016,2016
Nazem Kadri,Robin Lehner,2016,2016
Nathan MacKinnon,Robin Lehner,2016,2016
Joonas Donskoi,Robin Lehner,2016,2016
Mikko Rantanen,Robin Lehner,2016,2016
Joonas Donskoi,Corey Crawford,2016,2016
Tyson Jost,Corey Crawford,2016,2016
Dominik Kubalik,Philipp Grubauer,2019,2016
Patrick Kane,Philipp Grubauer,2016,2016
Justin Faulk,Matt Murray,2016,2016
Sam Lafferty,Jordan Binnington,2019,2018
Nathan Walker,Matt Murray,2017,2016
Ivan Barbashev,Matt Murray,2016,2016
Mackenzie MacEachern,Matt Murray,2018,2016
Kris Letang,Jordan Binnington,2016,2018
Jaden Schwartz,Matt Murray,2016,2016
Nick Schmaltz,Martin Jones,2016,2016
Derek Stepan,Martin Jones,2016,2016
Logan Couture,Antti Raanta,2016,2016
Dylan Gambrell,Antti Raanta,2019,2016
Timo Meier,Antti Raanta,2016,2016
Tyler Graovac,Mike Smith,2016,2016
Tanner Pearson,Mike Smith,2016,2016
Connor McDavid,Jacob Markstrom,2016,2016
Zack Kassian,Jacob Markstrom,2016,2016
Tanner Pearson,Mike Smith,2016,2016
Loui Eriksson,Mike Smith,2016,2016
Josh Leivo,Mike Smith,2016,2016
Kevin Fiala,Ben Bishop,2016,2016
John Klingberg,Alex Stalock,2016,2016
Blake Comeau,Alex Stalock,2016,2016
Zach Parise,Ben Bishop,2016,2016
Zach Parise,Ben Bishop,2016,2016
Joe Pavelski,Alex Stalock,2016,2016
Kevin Fiala,Ben Bishop,2016,2016
Tyler Seguin,Alex Stalock,2016,2016
Mikko Koivu,Ben Bishop,2016,2016
Joakim Ryan,Laurent Brossoit,2017,2016
Nikolai Prokhorkin,Laurent Brossoit,2019,2016
Jack Roslovic,Jack Campbell,2017,2017
Joel Armia,Tuukka Rask,2016,2016
David Pastrnak,Carey Price,2016,2016
David Backes,Carey Price,2016,2016
Jake DeBrusk,Carey Price,2017,2016
Josh Archibald,Jacob Markstrom,2016,2016
Brock Boeser,Mikko Koskinen,2016,2018
Josh Leivo,Mikko Koskinen,2016,2018
Leon Draisaitl,Jacob Markstrom,2016,2016
Leon Draisaitl,Jacob Markstrom,2016,2016
Jack Eichel,Louis Domingue,2016,2016
Jeff Skinner,Louis Domingue,2016,2016
Conor Sheary,Louis Domingue,2016,2016
Conor Sheary,Louis Domingue,2016,2016
Rasmus Asplund,Louis Domingue,2019,2016
Victor Olofsson,Mackenzie Blackwood,2018,2018
Nico Hischier,Linus Ullmark,2017,2016
Henri Jokiharju,Mackenzie Blackwood,2019,2018
Anders Lee,Jonathan Bernier,2016,2016
Anthony Beauvillier,Jonathan Bernier,2016,2016
Dylan Larkin,Semyon Varlamov,2016,2016
Jordan Eberle,Jonathan Bernier,2016,2016
Jordan Eberle,Jonathan Bernier,2016,2016
Alex Tuch,Henrik Lundqvist,2017,2016
Alex Tuch,Henrik Lundqvist,2017,2016
Reilly Smith,Henrik Lundqvist,2016,2016
Max Pacioretty,Henrik Lundqvist,2016,2016
Brendan Lemieux,Malcolm Subban,2017,2016
Mackenzie MacEachern,Corey Crawford,2018,2016
Jaden Schwartz,Corey Crawford,2016,2016
Brayden Schenn,Corey Crawford,2016,2016
Tyler Bozak,Corey Crawford,2016,2016
Derek Grant,Jack Campbell,2017,2017
Jakob Silfverberg,Jack Campbell,2016,2017
Kurtis MacDermid,Ryan Miller,2017,2016
Carter Rowney,Jack Campbell,2016,2017
Nikolai Prokhorkin,Ryan Miller,2019,2016
Charlie Coyle,James Reimer,2016,2016
David Krejci,James Reimer,2016,2016
Clayton Keller,Joonas Korpisalo,2017,2016
Dean Kukan,Darcy Kuemper,2019,2016
Christian Fischer,Joonas Korpisalo,2016,2016
Lawson Crouse,Joonas Korpisalo,2016,2016
Alexandre Texier,Darcy Kuemper,2018,2016
Phillip Danault,Thomas Greiss,2016,2016
Brendan Gallagher,Thomas Greiss,2016,2016
Jeff Petry,Thomas Greiss,2016,2016
Scott Mayfield,Carey Price,2016,2016
Mathew Barzal,Carey Price,2017,2016
Kyle Palmieri,Malcolm Subban,2016,2016
Chandler Stephenson,Mackenzie Blackwood,2017,2018
Jesper Bratt,Malcolm Subban,2017,2016
Jonathan Marchessault,Mackenzie Blackwood,2016,2018
Jonathan Marchessault,Mackenzie Blackwood,2016,2018
Jonathan Marchessault,Mackenzie Blackwood,2016,2018
Nico Hischier,Malcolm Subban,2017,2016
Aleksander Barkov,Kaapo Kahkonen,2016,2019
Jonathan Huberdeau,Kaapo Kahkonen,2016,2019
Jason Zucker,Chris Driedger,2016,2016
Mats Zuccarello,Chris Driedger,2016,2016
Carson Soucy,Chris Driedger,2019,2016
Scott Laughton,Frederik Andersen,2017,2016
Travis Dermott,Carter Hart,2017,2018
Claude Giroux,Frederik Andersen,2016,2016
Travis Konecny,Frederik Andersen,2016,2016
Shayne Gostisbehere,Frederik Andersen,2016,2016
James van Riemsdyk,Frederik Andersen,2016,2016
Victor Hedman,Pekka Rinne,2016,2016
Calle Jarnkrok,Andrei Vasilevskiy,2016,2016
Ondrej Palat,Pekka Rinne,2016,2016
Kyle Turris,Andrei Vasilevskiy,2016,2016
Nikita Kucherov,Pekka Rinne,2016,2016
Nikolaj Ehlers,Anton Khudobin,2016,2016
Kyle Connor,Anton Khudobin,2016,2016
Josh Morrissey,Anton Khudobin,2016,2016
Miro Heiskanen,Connor Hellebuyck,2018,2016
Patrik Laine,Anton Khudobin,2016,2016
Mark Scheifele,Anton Khudobin,2016,2016
Melker Karlsson,Braden Holtby,2016,2016
Garnet Hathaway,Martin Jones,2016,2016
Jakub Vrana,Martin Jones,2016,2016
John Carlson,Martin Jones,2016,2016
Garnet Hathaway,Martin Jones,2016,2016
Jakub Vrana,Martin Jones,2016,2016
Evander Kane,Braden Holtby,2016,2016
Antoine Roussel,Anders Nilsson,2016,2016
Tanner Pearson,Anders Nilsson,2016,2016
Elias Pettersson,Anders Nilsson,2018,2016
Zack MacEwen,Anders Nilsson,2019,2016
Jean-Gabriel Pageau,Thatcher Demko,2016,2017
Tyler Ennis,Thatcher Demko,2016,2017
Oscar Fantenberg,Marcus Hogberg,2017,2018
Teddy Blueger,Jordan Binnington,2018,2018
Stefan Noesen,Jordan Binnington,2016,2018
Alex Galchenyuk,Jordan Binnington,2016,2018
Nathan MacKinnon,Frederik Andersen,2016,2016
Zach Hyman,Philipp Grubauer,2016,2016
Valeri Nichushkin,Frederik Andersen,2019,2016
John Carlson,Jonathan Quick,2016,2016
John Carlson,Jonathan Quick,2016,2016
Blake Lizotte,Ilya Samsonov,2019,2019
Jujhar Khaira,Craig Anderson,2016,2016
Artem Anisimov,Mikko Koskinen,2016,2018
Connor Brown,Mikko Koskinen,2016,2018
Tyler Ennis,Mikko Koskinen,2016,2018
Oscar Klefbom,Craig Anderson,2016,2016
Anthony Duclair,Mike Smith,2016,2016
Vladislav Namestnikov,Mike Smith,2016,2016
Ryan Carpenter,Tuukka Rask,2016,2016
Dylan Strome,Tuukka Rask,2017,2016
Alex DeBrincat,Tuukka Rask,2017,2016
Joakim Nordstrom,Robin Lehner,2016,2016
Chris Wagner,Robin Lehner,2016,2016
Torey Krug,Robin Lehner,2016,2016
Jonathan Toews,Tuukka Rask,2016,2016
Ryan Graves,Cayden Primeau,2018,2019
Gabriel Landeskog,Cayden Primeau,2016,2019
Matt Calvert,Cayden Primeau,2016,2019
Brendan Gallagher,Pavel Francouz,2016,2018
Nick Cousins,Pavel Francouz,2016,2018
Erik Cernak,Alex Stalock,2018,2016
Joel Eriksson Ek,Andrei Vasilevskiy,2016,2016
